state,date,state.1,index,neg,neu,pos,compound
Delaware,2020-04-10,Delaware,34758.565217391304,0.0707826086956521,0.8517391304347826,0.0774347826086956,0.0192086956521739
Delaware,2020-04-11,Delaware,37752.66666666666,0.091,0.7858333333333333,0.1230833333333333,0.0907833333333333
Delaware,2020-04-12,Delaware,39373.0,0.083,0.6628000000000001,0.2542,0.25072
Delaware,2020-04-13,Delaware,41579.5,0.1033125,0.807125,0.0895625,-0.08363125
Delaware,2020-04-14,Delaware,44863.25925925926,0.0329629629629629,0.8594814814814815,0.1075555555555555,0.1209296296296296
Delaware,2020-04-15,Delaware,48548.96,0.09832,0.79456,0.1071199999999999,0.00712
Delaware,2020-04-16,Delaware,52804.6,0.09124,0.81684,0.09192,0.0026239999999999
Delaware,2020-04-17,Delaware,56657.82142857143,0.0923214285714285,0.86275,0.0449642857142857,-0.0512464285714285
Delaware,2020-04-18,Delaware,59363.125,0.0,0.923375,0.076625,0.15805
Delaware,2020-04-19,Delaware,61199.6,0.0,0.959,0.0409999999999999,0.11148
Delaware,2020-04-20,Delaware,63536.2,0.1063499999999999,0.8214,0.07225,-0.097225
Delaware,2020-04-21,Delaware,66800.72413793103,0.0942068965517241,0.8159655172413793,0.0898275862068965,-0.0504344827586207
Delaware,2020-04-22,Delaware,71027.39130434782,0.0267391304347826,0.8889565217391303,0.0843478260869565,0.1003260869565217
Delaware,2020-04-23,Delaware,74243.70833333333,0.0621666666666666,0.8050833333333333,0.1327916666666666,0.1014166666666666
Delaware,2020-04-24,Delaware,78370.35714285714,0.0725357142857142,0.8313571428571428,0.0961071428571428,0.0106214285714285
Delaware,2020-04-25,Delaware,81099.875,0.027375,0.9054375,0.0671875,0.0723125
Delaware,2020-04-26,Delaware,82728.66666666667,0.0773333333333333,0.8151666666666667,0.1075,0.04485
Delaware,2020-04-27,Delaware,85021.4705882353,0.045235294117647,0.8809411764705883,0.0738235294117647,0.005435294117647
Delaware,2020-04-28,Delaware,88263.29629629629,0.0448518518518518,0.8956666666666666,0.0594814814814814,0.0298888888888888
Delaware,2020-04-29,Delaware,91545.32,0.0703599999999999,0.80416,0.12544,0.082908
Delaware,2020-04-30,Delaware,95429.8846153846,0.0463461538461538,0.9054230769230768,0.0483076923076923,-0.0158307692307692
Delaware,2020-05-01,Delaware,99307.64705882352,0.0788235294117647,0.8459117647058824,0.0752647058823529,-0.0212735294117647
Delaware,2020-05-02,Delaware,102033.86666666668,0.047,0.8416666666666667,0.1113333333333333,0.1346133333333333
Delaware,2020-05-03,Delaware,104316.30769230767,0.0385384615384615,0.8792307692307693,0.0822307692307692,0.0735923076923076
Delaware,2020-05-04,Delaware,106297.94736842104,0.0664736842105263,0.7571052631578947,0.1764210526315789,0.1578947368421052
Delaware,2020-05-05,Delaware,109905.8918918919,0.0377297297297297,0.7961891891891891,0.1661351351351351,0.2082486486486486
Delaware,2020-05-06,Delaware,113777.76,0.05884,0.8226399999999999,0.11852,0.107064
Delaware,2020-05-07,Delaware,117551.70370370372,0.0615925925925925,0.7882962962962963,0.1501851851851851,0.1512333333333333
Delaware,2020-05-08,Delaware,122329.66666666669,0.0965416666666666,0.8455833333333334,0.0578333333333333,-0.0987791666666666
Delaware,2020-05-09,Delaware,124308.38888888888,0.1277222222222222,0.7297222222222222,0.1425,-0.0015944444444444
Delaware,2020-05-10,Delaware,126205.5,0.0501666666666666,0.8458333333333333,0.104,0.0642
Delaware,2020-05-11,Delaware,128248.47619047618,0.0445714285714285,0.8243333333333334,0.1310952380952381,0.1243952380952381
Delaware,2020-05-12,Delaware,131247.66666666666,0.0761944444444444,0.8058611111111111,0.1179444444444444,0.0627305555555555
Delaware,2020-05-13,Delaware,134833.41666666666,0.0437916666666666,0.8664583333333334,0.08975,0.0267458333333333
Delaware,2020-05-14,Delaware,138884.29166666666,0.08275,0.8260000000000001,0.0912916666666666,-0.0363666666666666
Delaware,2020-05-15,Delaware,142121.1739130435,0.0758695652173913,0.8588260869565217,0.0653043478260869,-0.0221043478260869
Delaware,2020-05-16,Delaware,144381.25,0.01225,0.81425,0.1735,0.3
Delaware,2020-05-17,Delaware,145869.0909090909,0.0976363636363636,0.8091818181818181,0.0931818181818181,0.002
Delaware,2020-05-18,Delaware,148276.5,0.0568888888888888,0.8653333333333334,0.0777777777777777,0.0200555555555555
Delaware,2020-05-19,Delaware,150647.32,0.03576,0.90752,0.05672,0.053748
Delaware,2020-05-20,Delaware,154438.16666666666,0.0683333333333333,0.8263333333333334,0.1054166666666666,0.0352166666666666
Delaware,2020-05-21,Delaware,157668.41176470587,0.0401764705882353,0.898,0.0618235294117647,0.0137823529411764
Delaware,2020-05-22,Delaware,161091.03846153847,0.0801538461538461,0.7988846153846154,0.1209615384615384,0.09425
Delaware,2020-05-23,Delaware,163013.84615384616,0.0467692307692307,0.8138461538461539,0.1393846153846153,0.1810461538461538
Delaware,2020-05-24,Delaware,164701.6,0.0,0.8698,0.1302,0.28008
